"id_car";"manufacturer";"model";"categorie";"nbDoors"
10904;"Chevrolet";"Corvette";"Stingray roadster";""
10905;"Chevrolet";"Corvette";"Stingray Coupe";""
10906;"Chevrolet";"Corvette";"Stingray Coupe";""
10907;"Chevrolet";"Corvette";"Stingray Coupe";""
10908;"Chevrolet";"Corvette";"Stingray Coupe";""
10909;"Chevrolet";"Corvette";"Stingray Coupe";""
10910;"Chevrolet";"Corvette";"Stingray Coupe";""
10911;"Chevrolet";"Corvette";"Stingray Coupe";""
10912;"Chevrolet";"Corvette";"Stingray Coupe";""
10913;"Chevrolet";"Corvette";"Stingray Coupe";""
10914;"Chevrolet";"Corvette";"Stingray Coupe";""
10915;"Chevrolet";"Corvette";"Stingray roadster";""
10916;"Chevrolet";"Corvette";"Stingray roadster";""
10917;"Chevrolet";"Corvette";"Stingray roadster";""
10918;"Chevrolet";"Corvette";"Stingray roadster";""
10919;"Chevrolet";"Corvette";"Stingray roadster";""
10920;"Chevrolet";"Corvette";"Stingray roadster";""
10921;"Chevrolet";"Corvette";"Stingray roadster";""
10922;"Chevrolet";"Corvette";"Stingray roadster";""
10923;"Chevrolet";"Corvette";"Stingray roadster";""
10924;"Chevrolet";"Corvette";"Stingray roadster";""
10925;"Chevrolet";"Corvette";"Coupe";""
10926;"Chevrolet";"Corvette";"Coupe";""
10927;"Chevrolet";"Corvette";"Coupe";""
10928;"Chevrolet";"Corvette";"Coupe";""
10929;"Chevrolet";"Corvette";"Coupe";""
10930;"Chevrolet";"Corvette";"Coupe";""
10931;"Chevrolet";"Corvette";"Coupe";""
10932;"Chevrolet";"Corvette";"Coupe";""
10933;"Chevrolet";"Corvette";"Coupe";""
10934;"Chevrolet";"Corvette";"Coupe";""
10935;"Chevrolet";"Corvette";"Coupe";""
10936;"Chevrolet";"Corvette";"Coupe";""
10937;"Chevrolet";"Corvette";"Coupe";""
10938;"Chevrolet";"Corvette";"Coupe";""
10939;"Chevrolet";"Corvette";"Coupe";""
10940;"Chevrolet";"Corvette";"Stingray cabriolet";""
10941;"Chevrolet";"Corvette";"Stingray cabriolet";""
10942;"Chevrolet";"Corvette";"Stingray cabriolet";""
10943;"Chevrolet";"Corvette";"Stingray cabriolet";""
10944;"Chevrolet";"Corvette";"Stingray cabriolet";""
10945;"Chevrolet";"Corvette";"Stingray cabriolet";""
10946;"Chevrolet";"Corvette";"Stingray cabriolet";""
10947;"Chevrolet";"Corvette";"Stingray cabriolet";""
10948;"Chevrolet";"Corvette";"Stingray cabriolet";""
10949;"Chevrolet";"Corvette";"Stingray cabriolet";""
10950;"Chevrolet";"Corvette";"Stingray cabriolet";""
10951;"Chevrolet";"Corvette";"Stingray cabriolet";""
10952;"Chevrolet";"Corvette";"Stingray cabriolet";""
10953;"Chevrolet";"Corvette";"Stingray cabriolet";""
10954;"Chevrolet";"Corvette";"Stingray targa";""
10955;"Chevrolet";"Corvette";"Stingray targa";""
10956;"Chevrolet";"Corvette";"Stingray targa";""
10957;"Chevrolet";"Corvette";"Stingray targa";""
10958;"Chevrolet";"Corvette";"Stingray targa";""
10959;"Chevrolet";"Corvette";"Stingray targa";""
10960;"Chevrolet";"Corvette";"Stingray targa";""
10961;"Chevrolet";"Corvette";"Stingray targa";""
10962;"Chevrolet";"Corvette";"Stingray targa";""
10963;"Chevrolet";"Corvette";"Stingray targa";""
10964;"Chevrolet";"Corvette";"Stingray targa";""
10965;"Chevrolet";"Corvette";"Stingray targa";""
10966;"Chevrolet";"Corvette";"Stingray targa";""
10967;"Chevrolet";"Corvette";"Stingray targa";""
10968;"Chevrolet";"Corvette";"Stingray roadster";""
10969;"Chevrolet";"Corvette";"Stingray roadster";""
10970;"Chevrolet";"Corvette";"Stingray roadster";""
10971;"Chevrolet";"Corvette";"Stingray roadster";""
10972;"Chevrolet";"Corvette";"Stingray roadster";""
10973;"Chevrolet";"Corvette";"Stingray roadster";""
10974;"Chevrolet";"Corvette";"Stingray roadster";""
10975;"Chevrolet";"Corvette";"Stingray roadster";""
10976;"Chevrolet";"Corvette";"Stingray roadster";""
10977;"Chevrolet";"Corvette";"Stingray roadster";""
10978;"Chevrolet";"Corvette";"Stingray targa";""
10979;"Chevrolet";"Corvette";"Stingray targa";""
10980;"Chevrolet";"Corvette";"Stingray targa";""
10981;"Chevrolet";"Corvette";"Stingray targa";""
10982;"Chevrolet";"Corvette";"Stingray targa";""
10983;"Chevrolet";"Corvette";"Stingray targa";""
10984;"Chevrolet";"Corvette";"Stingray targa";""
10985;"Chevrolet";"Corvette";"Stingray targa";""
10986;"Chevrolet";"Corvette";"Stingray targa";""
10987;"Chevrolet";"Corvette";"Stingray targa";""
10988;"Chevrolet";"Corvette";"Coupe 2-doors";""
10989;"Chevrolet";"Corvette";"Coupe 2-doors";""
10990;"Chevrolet";"Corvette";"Coupe 2-doors";""
10991;"Chevrolet";"Corvette";"Coupe 2-doors";""
10992;"Chevrolet";"Corvette";"Coupe 2-doors";""
10993;"Chevrolet";"Corvette";"Coupe 2-doors";""
10994;"Chevrolet";"Corvette";"Coupe 2-doors";""
10995;"Chevrolet";"Corvette";"Coupe 2-doors";""
10996;"Chevrolet";"Corvette";"Coupe 2-doors";""
10997;"Chevrolet";"Corvette";"Coupe 2-doors";""
10998;"Chevrolet";"Corvette";"Pace Car Coupe 2-doors";""
10999;"Chevrolet";"Corvette";"Pace Car Coupe 2-doors";""
11000;"Chevrolet";"Corvette";"targa";""
11001;"Chevrolet";"Corvette";"targa";""
11002;"Chevrolet";"Corvette";"targa";""
11003;"Chevrolet";"Corvette";"targa";""
11004;"Chevrolet";"Corvette";"targa";""
11005;"Chevrolet";"Corvette";"targa";""
11006;"Chevrolet";"Corvette";"Stingray cabriolet";""
11007;"Chevrolet";"Corvette";"Stingray cabriolet";""
11008;"Chevrolet";"Corvette";"Stingray cabriolet";""
11009;"Chevrolet";"Corvette";"Stingray cabriolet";""
11010;"Chevrolet";"Corvette";"Stingray cabriolet";""
11011;"Chevrolet";"Corvette";"Stingray cabriolet";""
11012;"Chevrolet";"Corvette";"Stingray cabriolet";""
11013;"Chevrolet";"Corvette";"Stingray cabriolet";""
11014;"Chevrolet";"Corvette";"Stingray cabriolet";""
11015;"Chevrolet";"Corvette";"Stingray cabriolet";""
11016;"Chevrolet";"Corvette";"Stingray cabriolet";""
11017;"Chevrolet";"Corvette";"Stingray cabriolet";""
11018;"Chevrolet";"Corvette";"Stingray cabriolet";""
11019;"Chevrolet";"Corvette";"Stingray cabriolet";""
11020;"Chevrolet";"Corvette";"Stingray cabriolet";""
11021;"Chevrolet";"Corvette";"Stingray targa";""
11022;"Chevrolet";"Corvette";"Stingray targa";""
11023;"Chevrolet";"Corvette";"Stingray targa";""
11024;"Chevrolet";"Corvette";"Stingray targa";""
11025;"Chevrolet";"Corvette";"Stingray targa";""
11026;"Chevrolet";"Corvette";"Stingray targa";""
11027;"Chevrolet";"Corvette";"Stingray targa";""
11028;"Chevrolet";"Corvette";"Stingray targa";""
11029;"Chevrolet";"Corvette";"Stingray targa";""
11030;"Chevrolet";"Corvette";"Stingray targa";""
11031;"Chevrolet";"Corvette";"Stingray targa";""
11032;"Chevrolet";"Corvette";"Stingray targa";""
11033;"Chevrolet";"Corvette";"Stingray targa";""
11034;"Chevrolet";"Corvette";"Stingray targa";""
11035;"Chevrolet";"Corvette";"Stingray targa";""
